number_of_reviews,price_range,ratingValue,name,address
120,Under $10,4.0,Mi Chalateca,515 S 10th St San Jose CA 95112
36,$11-30,4.5,West Wing Food Truck,300 S 1st St San Jose CA 95113
252,Under $10,4.0,MOD Pizza,5263 Prospect Rd San Jose CA 95129
318,Under $10,3.5,House of Pho,5353 Almaden Expy San Jose CA 95118
116,$11-30,3.5,Banh Canh 3 Mien,958 Story Rd San Jose CA 95122
513,$11-30,3.5,Okayama Japanese Restaurant,565 N 6th St San Jose CA 95112
184,$11-30,4.0,Lottie’s Lounge,4900 Rainier Ave S Seattle WA 98118
64,$11-30,3.5,Skillet Regrade,2050 6th Ave Seattle WA 98121
7,Under $10,4.0,Melt,1407 14th Ave Seattle WA 98122
27,$11-30,4.0,Khao San Road Thai Cuisine,5963 Corson Ave S Seattle WA 98108
720,Under $10,4.0,Red Mill Burgers,1613 W Dravus St Seattle WA 98119
157,$11-30,4.0,La Toscanella,116 Westlake Ave N Seattle WA 98109
83,Under $10,4.5,Byrek & Baguette,732 12th Ave Seattle WA 98122
202,$31-60,4.0,Novilhos Brazilian Steak House,901 Fairview Ave N Seattle WA 98109
322,$11-30,4.0,Belle Epicurean,1206 4th Ave Seattle WA 98101
71,Under $10,4.5,Redwing Cafe,9272 57th Ave S Seattle WA 98118
6,$11-30,3.5,Ms P’s Electric Cock Fried Chicken,80 Rainey St Austin TX 78701
57,Under $10,4.5,Beirut,1905 S Capitol Of Tx Hwy Austin TX 78746
260,Under $10,5.0,T-Loc’s Sonora Hot Dogs,5000 Burnet Rd Austin TX 78756
11,Under $10,2.5,Subway,500 W Martin Luther King Jr Bl Austin TX 78701
145,Under $10,3.5,Hunan Riverplace,10601 RM 2222 Austin TX 78730
2,Under $10,5.0,K T’s Snack Bar,300 W 15th St Austin TX 78701
353,$11-30,3.5,ASTI Trattoria,408 E 43rd St Austin TX 78751
112,Under $10,4.0,Alta’s Cafe,74 Trinity St Austin TX 78701
49,Under $10,4.0,Sage Cafe,2810 S Congress Ave Austin TX 78704
10,$11-30,5.0,Curcuma,603 W Live Oak St Austin TX 78704
63,$11-30,3.5,New Luck Toy,5905 California Ave SW Seattle WA 98136
204,Under $10,4.0,Emerald City Fish & Chips,3756 Rainier Ave S Seattle WA 98144
14,Under $10,4.5,Neon Taco,209 Broadway E Seattle WA 98102
891,$11-30,4.5,Tat’s Delicatessen,159 Yesler Way Seattle WA 98104
77,Under $10,4.0,88 Restaurant,9418 Delridge Way SW Seattle WA 98106
48,$11-30,4.0,Mezcales Grill,14018 Aurora Ave N Seattle WA 98133
291,$11-30,4.0,Flying Squirrel Pizza Co,4920 S Genesee St Seattle WA 98118
4,,3.5,Beijing First Lamb Shabu,136-55 37th Ave Flushing NY 11354
420,Under $10,4.0,Tu-Lu’s Gluten-Free Bakery,338 E 11th St New York NY 10003
313,$11-30,4.0,Reserve a Table,857 9th Ave New York NY 10019
1065,$11-30,4.0,Sugar Freak,36-18 30th Ave Astoria NY 11103
133,$31-60,4.5,Bin 5,1233 Bay St Staten Island NY 10305
680,$11-30,4.5,Pates Et Traditions,52 Havemeyer St Brooklyn NY 11211
7,$31-60,4.5,Blend Astoria,37-17 30th Ave Astoria NY 11103
26,Above $61,4.0,21 Greenpoint,21 Greenpoint Ave Brooklyn NY 11222
315,$11-30,4.0,Westville Hudson,333 Hudson St New York NY 10013
105,$11-30,3.0,Mekong Buffet,1051 Blossom Hill Rd San Jose CA 95123
10,Under $10,5.0,Lisa’s Hot Dogs,1525 Hoppe St San Jose CA 95002
29,Under $10,4.5,Elma’s Taqueria,Fresco Supermarket San Jose CA 95122
51,Under $10,3.5,Pieology Pizzeria,99 East San Fernando St San Jose CA 95113
4,Under $10,3.5,Hue Xua,301 E Santa Clara St San Jose CA 95113
209,Under $10,3.5,Sonny’s Cafe,5643 Cottle Rd San Jose CA 95123
42,$11-30,5.0,Snack Corner,70 Saratoga Ave Santa Clara CA 95051
134,Under $10,4.0,Kebabalicious,1311 E 7th St Austin TX 78702
477,$11-30,3.5,yakiniQ SJ,1783 W San Carlos St San Jose CA 95128
6,Under $10,5.0,Picosso,2410 E 7th St Austin TX 78702
158,Under $10,4.5,Con Madre Kitchen,628 E Oltorf St Austin TX 78704
731,$11-30,3.5,Lucy’s Fried Chicken,2218 College Ave Austin TX 78704
103,Under $10,4.0,Papalote Taco House,13219 Research Blvd Austin TX 78750
160,$11-30,3.5,Nik’s Italian Kitchen + Bar,7900 N Fm 620 Austin TX 78726
115,$11-30,3.5,Michi Ramen,3005 S Lamar Blvd Austin TX 78704
799,$11-30,3.5,Red’s Porch,3508 S Lamar Blvd Austin TX 78704
3,Under $10,5.0,La Sabroza,6301 E Riverside Dr Austin TX 78741
141,Under $10,4.0,Tucci’s Southside Subs,7101 Texas 71 Austin TX 78735
222,Under $10,4.0,Llama’s Peruvian Creole,611 Trinity St Austin TX 78701
105,Under $10,4.0,VERTS Mediterranean Grill,12800 Galleria Cir Austin TX 78738
537,$11-30,4.5,Micklethwait Craft Meats,1309 Rosewood Ave Austin TX 78702
513,Under $10,4.0,Habanero Mexican Cafe,501 W Oltorf St Austin TX 78704
241,$11-30,3.5,Chosun Korean BBQ,713 E Huntland Dr Austin TX 78752
460,Under $10,4.0,FoodHeads,616 W 34th St Austin TX 78705
209,Under $10,4.0,Go! Go! Curry!,World Trade Center Stadium New York NY 10038
31,$31-60,4.5,The Tuck Room,11 Fulton St New York NY 10038
268,$11-30,3.5,Galaxy Cafe South,9911 Brodie Ln Austin TX 78748
18,$11-30,4.5,Crepe Master,2029 5th Ave New York NY 10035
562,Under $10,4.0,Noodle Village,13 Mott St New York NY 10013
11,$11-30,4.0,Pochana Thai Kitchen,33-16 30th Ave Astoria NY 11103
217,$11-30,3.5,Tim Ho Wan,85 4th Ave New York NY 10003
598,$11-30,4.0,Fonda,434 7th Ave Brooklyn NY 11215
33,$11-30,4.5,CHOCHIN,310 E 93rd St New York NY 10128
101,$11-30,4.0,Hill Cafe,17 Putnam Ave Brooklyn NY 11238
92,$11-30,4.5,Les Enfants de Boheme,177 Henry St New York NY 10002
309,$11-30,4.0,Pintxo,2207 2nd Ave Seattle WA 98121
170,$11-30,4.0,Shawn O’Donnell’s American Grill & Irish Pub,508 2nd Ave Seattle WA 98104
193,$11-30,4.0,Taki’s Mad Greek,8539 15th Ave NW Seattle WA 98117
278,$11-30,4.0,Reserve a Table,1216 Pine St Seattle WA 98101
311,$11-30,4.0,Delicatus,103 1st Ave S Seattle WA 98104
33,Under $10,5.0,Grumpy’s Food Truck,14507 Aurora Ave N Seattle WA 98133
66,Under $10,4.5,A La Mode Pies West Seattle,4225 SW Alaska St Seattle WA 98116
277,$11-30,4.0,Slim’s Last Chance,5606 1st Ave S Seattle WA 98108
29,$11-30,3.5,Hamanasu,1200 5th Ave Seattle WA 98101
245,Under $10,4.5,La Parisienne French Bakery,2507 4th Ave Seattle WA 98121
369,$11-30,4.0,Shiku Sushi,5310 Ballard Ave NW Seattle WA 98107
173,$11-30,4.0,Mai Thaiku,6705 Greenwood Ave N Seattle WA 98103
418,$11-30,4.0,Pecado Bueno,4307 Fremont Ave N Seattle WA 98103
44,Under $10,4.5,Man’oushe Express,13721 Lake City Way NE Seattle WA 98125
73,Under $10,4.5,Fit Bar Superfood Cafe,2222 California Ave SW Seattle WA 98116
51,Under $10,4.5,Pho Country House,12752 Aurora Ave N Seattle WA 98133
132,Under $10,4.0,Pho So 1,1207 S Jackson St Seattle WA 98144
31,$11-30,4.0,Puro Michoacan Restaurant,1065 S 1st St San Jose CA 95110
242,$11-30,3.5,Tsugaru Japanese Restaurant,224 Jackson St San Jose CA 95112
331,Under $10,3.5,Hoagie Steak Out,304 S 3rd St San Jose CA 95112
220,$11-30,4.5,Reserve a Table,1700 W Campbell Ave Campbell CA 95008
1104,$11-30,3.5,Ramen Halu,375 Saratoga Ave San Jose CA 95129
467,$11-30,3.5,Giorgio’s Italian Food & Pizzeria,1445 Foxworthy Ave San Jose CA 95118
68,$11-30,3.0,Bò Né Restaurant - Sizzling Plate,1615 Mckee Rd San Jose CA 95116
38,Under $10,4.5,The Soup Peddler Real Food & Juice Bar,4631 Airport Blvd Austin TX 78751
3,Under $10,5.0,Copacabana Fresh Fruit,1760 Story Rd San Jose CA 95122
115,Under $10,4.0,El Tacorrido,9320 N Lamar Blvd Austin TX 78753
242,$11-30,4.0,Sap’s Fine Thai Cuisine,5800 Burnet Rd Austin TX 78756
656,$11-30,3.5,Korea House,2700 W Anderson Ln Austin TX 78757
670,$11-30,4.0,Pinthouse Pizza,4729 Burnet Rd Austin TX 78756
108,$11-30,3.5,Brick Oven,1209 Red River St Austin TX 78701
280,$11-30,3.5,Zax Restaurant & Bar,312 Barton Springs Rd Austin TX 78704
8,$11-30,5.0,Tacos El Chilango,10721 N Lamar Austin TX 78753
553,Under $10,4.0,East Side Pies,1401 B Rosewood Ave Austin TX 78702
238,$11-30,4.5,Poke Poke Fish Bar,2362 El Camino Real Santa Clara CA 95050
553,$11-30,3.5,Ringer Hut,1072 Saratoga Ave San Jose CA 95129
83,$11-30,4.0,Fast & Fresh Pizza,1130 Lucretia Ave San Jose CA 95122
127,$11-30,4.0,Pizza Express,1290 S Bascom Ave San Jose CA 95128
500,$11-30,3.5,Whispers Cafe and Creperie,150 S  2nd St San Jose CA 95113
417,Under $10,4.0,Gourmands Neighborhood Pub,2316 Webberville Rd Austin TX 78702
821,$11-30,3.0,The Cheesecake Factory,925 Blossom Hill Road San Jose CA 95123
261,Under $10,3.5,Miyabitei Japanese Restaurant,675 Saratoga Ave San Jose CA 95129
11,Under $10,5.0,Mexican Fruit Stand,Corner of S Kind Rd & E San Antonio St San Jose CA 95116
89,$11-30,3.0,M Sports Bar,1654 Burdette Dr San Jose CA 95121
749,$11-30,4.5,Bengal Tiger Indian Food,58 W 56th St New York NY 10019
499,$11-30,3.5,Thai Grata,846 Blossom Hill Rd San Jose CA 95123
181,Under $10,4.0,Taiwan Bear House,11 Pell St New York NY 10013
12,$11-30,5.0,Koroni Souvlaki and Grill,29-37 Newtown Ave Astoria NY 11102
1802,$11-30,4.0,Pure Thai Cookhouse,766 9th Ave New York NY 10019
80,$11-30,4.5,Mido,612 Amsterdam Ave New York NY 10024
186,$31-60,4.0,Reserve a Table,325 W 51st St New York NY 10019
97,Under $10,4.0,Buffalo’s Famous,1111 Church Ave Brooklyn NY 11218
15,$11-30,3.5,NOVO Cafe,3159 Coney Island Ave Brooklyn NY 11235
1178,$11-30,4.0,Verlaine,110 Rivington St New York NY 10002
236,Under $10,4.5,Teriyaki 1st,5201 University Way NE Seattle WA 98105
323,Under $10,4.0,Local Pho,2230 3rd Ave Seattle WA 98121
260,$11-30,4.0,Manetta’s Ristorante,1076 Jackson Ave Long Island City NY 11101
1107,Under $10,3.5,La Victoria Taqueria,131 W Santa Clara St San Jose CA 95113
35,Under $10,4.0,VERTS Mediterranean Grill,500 Canyon Ridge Dr. Austin TX 78753
22,Under $10,3.0,SJSU Dining Commons,390 S 8th St San Jose CA 95112
50,$11-30,4.0,Mimi’s Chinese Kitchen,5278 Monterey Hwy San Jose CA 95111
327,$11-30,4.5,Sorelle Italian Bistro,915 S San Tomas Aquino Rd Campbell CA 95008
31,$11-30,4.0,Modena Pizza & Pasta,8014 Lake City Way NE Seattle WA 98115
41,Under $10,4.0,Thistle Cafe,221 W 6th St Austin TX 78701
68,$11-30,4.5,Pike’s Pit Bar-B-Que,1505 Pike Place Market Seattle WA 98101
109,Under $10,3.5,Waffle House,7809 E Ben White Blvd Austin TX 78744
201,$11-30,3.5,Bo Town,409 S 2nd St San Jose CA 95113
866,$11-30,3.5,Ivar’s Acres of Clams,1001 Alaskan Way Seattle WA 98104
17,$11-30,4.0,Village Sushi,5211 University Way NE Seattle WA 98105
41,$11-30,4.5,Vago Restaurant,509 3rd Ave New York NY 10016
403,$11-30,3.5,Loulay Kitchen & Bar,600 Union St Seattle WA 98101
156,$11-30,4.0,Pizzeria 22,4213 SW College St Seattle WA 98116
1504,$11-30,4.0,Cafe Mogador,101 St Marks Pl New York NY 10009
3,,4.5,Doughnuttery,One W 58th St New York NY 10019
11,$31-60,5.0,Gohan,14A Orchard St New York NY 10002
84,$11-30,4.0,As Is NYC,734 10th Ave New York NY 10019
6,,4.5,Ousia,629 W 57th St New York NY 10019
221,$11-30,3.5,Hope & Anchor,347 Van Brunt St Brooklyn NY 11231
719,$31-60,4.0,BondSt,6 Bond St New York NY 10012
41,$11-30,4.5,Juanitas Café,84-15 Northern Blvd Jackson Heights NY 11370
996,Under $10,4.0,Xi’an Famous Foods,24 W 45th St New York NY 10036
205,Under $10,3.5,Rubio’s Coastal Grill,81 Curtner Ave San Jose CA 95125
52,Under $10,4.5,Bill’s Hot Dogs,52 S 1st St San Jose CA 95113
996,$11-30,3.0,Reserve a Table,90 S 2nd St San Jose CA 95113
133,$11-30,4.5,Reggae Pot,15495 Los Gatos Blvd Los Gatos CA 95032
480,$11-30,3.5,The Mynt,5210 Prospect Rd San Jose CA 95129
34,Under $10,4.0,Wave Cafe,1969 Tully Rd San Jose CA 95122
846,$31-60,4.5,Nick’s Next Door,11 College Ave Los Gatos CA 95030
11,Under $10,4.0,Tap Room at Whole Foods Market Blossom Hill,1146 Blossom Hill Rd. San Jose CA 95118
197,$11-30,3.5,Angelo’s Italian Restaurant & Pizza,436 Blossom Hill Rd San Jose CA 95123
109,$11-30,4.0,Pinkaew Thai Cuisine,5101 25th Ave NE Seattle WA 98105
240,$11-30,4.5,Jebena Cafe,1510 NE 117th St Seattle WA 98125
144,$11-30,3.5,Rong Bien Restaurant,1111 Story Rd San Jose CA 95122
183,$11-30,3.0,Anthony’s Bell Street Diner,2201 Alaskan Way Seattle WA 98121
181,$11-30,4.5,Cafe Munir,2408 NW 80th St Seattle WA 98117
16,$11-30,4.0,Ghost Donkey,4 Bleecker St New York NY 10012
709,$11-30,4.0,Reserve a Table,163 E 33rd St New York NY 10016
27,Under $10,4.0,Slab Sandwiches + Pie,1201 10th Ave Seattle WA 98122
130,$11-30,3.0,Lotus Asian Kitchen & Lounge,901 Madison St Seattle WA 98104
285,$11-30,4.0,The Greek Kitchen,889 10th Ave New York NY 10019
155,$11-30,4.0,Gatsby’s On The Bay,695 Bay St Staten Island NY 10304
405,$11-30,4.0,Kobeyaki,293 7th Ave New York NY 10001
9,$11-30,3.5,New Double Happiness,2637 86th St Brooklyn NY 11223
553,$11-30,4.0,The Islands,803 Washington Ave Brooklyn NY 11238
51,$11-30,4.5,El Vez Burrito,259 Vesey St New York NY 10282
324,$11-30,3.5,ICHIRAN,374 Johnson Ave Brooklyn NY 11206
160,$11-30,3.5,Flores Mexican Restaurant,8300 N FM 620 Austin TX 78726
146,$31-60,4.5,Reserve a Table,154 Carlton Ave Brooklyn NY 11205
282,$31-60,4.0,The Melting Pot,13343 N Hwy 183 Austin TX 78750
145,Under $10,4.0,Ross’ Old Austin Cafe,11800 N Lamar Blvd Austin TX 78753
327,$11-30,3.5,Winflo Osteria,1315 W 6th St Austin TX 78703
523,$11-30,4.0,Thai Cuisine,4101 W Parmer Ln Austin TX 78727
60,$31-60,4.0,Toscana 49,143 East 49 St New York NY 10017
148,$11-30,3.0,Texas Land & Cattle,6007 North IH 35 Austin TX 78723
174,$11-30,4.0,Rebel Pizza Bar,7858 Shoal Creek Blvd Austin TX 78757
91,$11-30,4.0,Little Dokebi,85 Driggs Ave Brooklyn NY 11222
313,$11-30,4.0,Rounders Pizzeria,1203 W 6th St Austin TX 78703
5,$11-30,5.0,sweetgreen,66 E 55th St New York NY 10022
137,$11-30,4.0,Kinjo,1 Greene Ave Brooklyn NY 11238
248,Under $10,4.5,Coney Shack,2909 W 8th St Brooklyn NY 11224
346,$11-30,4.0,Jun-Men Ramen Bar,249 9th Ave New York NY 10001
12,Under $10,3.0,Panda Express,414 Eighth Ave New York NY 10001
37,Under $10,4.0,Bing Kitchen,71 Orchard St New York NY 10002
1295,Above $61,4.0,Nobu,105 Hudson St New York NY 10013
90,$11-30,4.5,OTB,141 Broadway Brooklyn NY 11211
135,$11-30,3.0,Three Flames Restaurant & Banquets,1547 Meridian Ave San Jose CA 95125
161,$11-30,3.5,Sendo Sushi,3730 N 1st St San Jose CA 95134
150,$11-30,3.5,Fish’s Wild,1085 E Brokaw Rd San Jose CA 95131
23,Under $10,4.5,Antojitos Los Tres Poblanitos,307 Phelan San Jose CA 95112
90,$11-30,3.5,Dong Que Restaurant,2852 Alum Rock Ave San Jose CA 95127
72,Under $10,4.0,Taqueria La Taquiza,1447 Bird Ave San Jose CA 95125
69,Under $10,3.5,Senor Jalapeno Taqueria,1759 Technology Dr San Jose CA 95110
212,Under $10,4.0,Bakery Mexico No 2,87 E Santa Clara St San Jose CA 95113
127,$31-60,4.0,Pomerol,127 N 36th St Seattle WA 98103
76,$11-30,4.0,Watercress Vietnamese Bistro,5041 Rainier Ave S Seattle WA 98118
122,$11-30,3.5,Copper Coin,2329 California Ave SW Seattle WA 98116
276,$11-30,4.0,India Bistro,6417 Roosevelt Way NE Seattle WA 98115
346,$11-30,4.0,HeartBeet Organic Superfoods Cafe,1026 NE 65th St Seattle WA 98115
223,Under $10,3.5,Pel Meni Dumpling Tzar,3516 Fremont Pl Seattle WA 98103
28,Under $10,4.0,Saigon Buffet Restaurant,10008 Aurora Ave N Seattle WA 98133
42,Under $10,4.5,Huong Xua,9629 16th Ave SW Seattle WA 98106
68,Under $10,4.0,Pel’Meni Dumpling Tzar,1630 12th Ave Seattle WA 98122
67,Under $10,4.0,Big Mario’s Pizza,815 5th Ave N Seattle WA 98109
42,Under $10,4.0,Katina’s Kitchen,4215 Gilman Ave W Seattle WA 98199
263,$11-30,4.0,Pasta Bella,5909 15th Ave NW Seattle WA 98107
14,Under $10,5.0,Fish On Bait and Tackle Shop,955 Alaskan Way W Seattle WA 98119
122,Under $10,4.0,MOD Pizza,305 Harrison St Seattle WA 98109
71,Under $10,3.0,Jasmine Thai Cuisine,1530 Post Aly Seattle WA 98101
446,$11-30,3.5,Greenlake Bar & Grill,7200 E Green Lake Dr N Seattle WA 98115
534,$11-30,3.0,Boiling Point,610 5th Ave. South Seattle WA 98104
82,$11-30,4.0,Seattle Center Armory,305 Harrison St Seattle WA 98109
129,Under $10,4.0,Jim’s Restaurants 29,7101 Hwy 71 W Austin TX 78735
622,$11-30,4.0,The Steeping Room,11410 Century Oaks Ter Austin TX 78758
227,Under $10,3.5,Java Noodles,2400 E Oltorf St Austin TX 78741
8,$11-30,4.0,Marisco Grill,9515 N Lamar Blvd Austin TX 78753
2,,4.0,Ajuas Tacos,1197 Hargrave St Austin TX 78702
499,Under $10,4.0,Pho Thaison,2438 W Anderson Ln Austin TX 78757
129,Under $10,4.0,Cazamance,Radio Coffee And Beer Austin TX 78704
760,$11-30,3.5,Trudy’s,409 W 30th St Austin TX 78705
158,$11-30,3.5,Urban,11301 Domain Drive Austin TX 78758
261,$11-30,3.0,Reserve a Table,23 N Market St San Jose CA 95113
1,,5.0,Guckenheimer,Samsungfirst Cafe San Jose CA 95134
1,,5.0,The Soup Peddler,1112 N Lamar Blvd Austin TX 78703
111,Under $10,3.5,TeaBella,3005 Silver Creek Rd San Jose CA 95121
158,$11-30,3.5,K zzang,78 S 1st St San Jose CA 95113
308,$11-30,3.5,Sushi Boat Town,7130 Santa Teresa Blvd San Jose CA 95139
84,Under $10,4.0,El Papucho Mexican Food,1745 W San Carlos St San Jose CA 95128
114,Under $10,4.0,The Pizza Box,148 S Jackson Ave San Jose CA 95116
113,Under $10,3.5,Sagar Sweets Restaurant,146 George St San Jose CA 95110
7,,4.5,Kingston,218 W 116th St Harlem NY 10026
92,$11-30,4.5,The Coop,9504 4th Ave Brooklyn NY 11209
75,$11-30,4.0,Dorlan’s Tavern & Oyster Bar,213 Front St New York NY 10038
294,$11-30,4.0,Crisp,110 W 40th St New York NY 10018
170,$11-30,4.0,Mom’s Kitchen & Bar,33-01 31st Ave Astoria NY 11102
257,$11-30,3.5,Epicerie Cafe & Grocery,2307 Hancock Dr Austin TX 78756
46,Under $10,4.5,ñoños tacos,102 W Powell Ln Austin TX 78753
684,Under $10,4.0,Asia Cafe,8650 Spicewood Springs Rd Austin TX 78759
155,Under $10,3.5,Nau’s Enfield Drug,1115 W Lynn St Austin TX 78703
354,$11-30,3.5,Yuri Japanese Restaurant,3236 S White Rd San Jose CA 95148
155,$11-30,4.0,Huong Que,3005 Silver Creek Rd San Jose CA 95121
51,Under $10,4.0,Red Rose Restaurant and Catering,30 E Santa Clara St San Jose CA 95113
42,Under $10,4.0,Triangle Pub,553 1st Ave S Seattle WA 98104
737,Under $10,4.0,Zippy’s Giant Burgers,9614 14th Ave SW Seattle WA 98106
210,$11-30,3.0,Chef Li,2033 Camden Ave San Jose CA 95124
19,$11-30,4.0,El Patio Mexican  Birrieria,693 N 13 St San Jose CA 95112
237,Under $10,4.0,@YC,347 E Taylor St San Jose CA 95112
333,Under $10,3.0,Peggy Sue’s,185 Park Ave San Jose CA 95113
181,Under $10,4.0,Got 2 Go Pizza,1761 W San Carlos St San Jose CA 95128
102,$11-30,4.0,Endless Summer,525 DeKalb Ave Brooklyn NY 11205
21,$11-30,4.5,Moveable Feast,175 W St John St San Jose CA 95110
477,$11-30,4.5,Sons of Thunder,204 E 38th St New York NY 10016
79,$11-30,4.0,The Saint Catherine,660 Washington Ave Brooklyn NY 11238
244,Under $10,4.5,Bombay Express,13000 N Interstate 35 Austin TX 78753
387,$11-30,3.5,Pho Wagon,1712 Meridian Ave San Jose CA 95125
329,$11-30,4.0,IL Passatore,14 Bushwick Ave Brooklyn NY 11211
131,$11-30,4.5,Geo’s Cuban & Creole Cafe,6301 Seaview Ave NW Seattle WA 98107
126,$11-30,4.0,Prost! West Seattle,3407 California Ave SW Seattle WA 98116
191,Under $10,4.0,Country Dough,1916 Pike Pl Seattle WA 98101
44,Under $10,4.0,206 Burger Company,823 3rd Ave Seattle WA 98104
501,$11-30,3.5,Shabuway Japanese Style Hot Pot,4304 Moorpark Ave San Jose CA 95129
53,$11-30,3.5,Whisky West,6451 California Ave SW Seattle WA 98136
188,Under $10,4.0,The Berliner Döner Kebab,221 1st Ave S Seattle WA 98104
143,Under $10,4.5,Nielsen’s Authentic Danish Pastry,520 2nd Ave W Seattle WA 98119
186,$11-30,4.5,Schooner Exact Brewing Company,3901 1st Ave S Seattle WA 98134
553,$11-30,3.5,Osteria la Spiga,1429 12th Ave Seattle WA 98122
6,$11-30,4.5,The Helm,119 N 36th St Seattle WA 98103
169,Under $10,4.0,Thai Recipe Restaurant,2609 S McClellan St Seattle WA 98144
76,$11-30,4.0,Sushi Kudasai,1420 5th Ave Seattle WA 98101
4,,5.0,Western Spicy Chicken,13335 Roosevelt Ave Flushing NY 11354
180,$11-30,4.0,Reserve a Table,26 E 84th St New York NY 10028
173,$11-30,4.0,Asea Fusion Modern Asian Bistro,4120 8th Ave Brooklyn NY 11232
2,,4.0,The Mustard Seed,572 Forest Ave Staten Island NY 10310
516,$31-60,4.0,Flatiron Room,37 W 26th St New York NY 10010
7,Under $10,4.0,Funki Chicken,323 E6th St Austin TX 78701
152,$11-30,4.0,Margherita NYC,197 Grand St New York NY 10013
394,Under $10,4.0,Dos Batos - Woodfired Tacos,2525 W Anderson Ln Austin TX 78757
493,Under $10,4.0,Pacha,4618 Burnet Rd Austin TX 78756
139,$11-30,4.5,Room 55,75-01 88th St Glendale NY 11385
283,$31-60,3.5,El Naranjo,85 Rainey St Austin TX 78701
566,Under $10,3.5,Smashburger,579 Coleman Ave San Jose CA 95110
4,,5.0,Tacos Las Amazonas,4809 S Congress Ave Austin TX 78745
265,Under $10,3.5,New Hwong Kok,2854 S White Rd San Jose CA 95148
111,Under $10,4.0,La Fruta Feliz,3124 Manor Rd Austin TX 78723
223,$11-30,3.5,Uncle Julio’s,301 Brazos St Austin TX 78701
34,$11-30,4.0,Marketplace Cafe,Nordstrom Seattle WA 98125
768,$11-30,3.5,MAX’s Wine Dive,207 San Jacinto Blvd Austin TX 78701
6,$31-60,3.5,Hill Country Dining,Barton Creek Resort Austin TX 78798
368,Under $10,4.0,Tam Deli & Cafe,8222 N Lamar Blvd Austin TX 78753
216,Under $10,4.0,The Hideout Coffeehouse,The Hideout Theatre Austin TX 78701
158,Under $10,4.5,Wasota African Cuisine,1112 E 11th St Austin TX 78702
6,Under $10,4.5,Papa Joe’s Tex-Mex,917 Springdale Rd Austin TX 78702
287,Under $10,4.5,Pho An,12526 Lake City Way NE Seattle WA 98125
22,$11-30,3.0,Shabu Plus,1032 S Jackson St Seattle WA 98104
14,$11-30,4.5,Blue Door Souvlakia,8413 3rd Ave Brooklyn NY 11209
30,Under $10,4.0,Tigerly Ox - Vietnamese Eatery,2207 E Madison St Seattle WA 98112
206,$11-30,4.0,Woodbines,47-10 Vernon Blvd Long Island City NY 11101
26,Under $10,4.0,Little Oddfellows,Elliott Bay Books Seattle WA 98122
1137,$31-60,4.0,Employees Only,510 Hudson St New York NY 10014
67,Under $10,4.5,Café Suisse,2008 Westlake Ave Seattle WA 98121
117,$11-30,4.0,The Pub at Third Place,6504 20th Ave NE Seattle WA 98115
